ID en AIS;Buzón de correo;Tipo de Incidente;Categoria;Cola;Origen;Jerarquía de categoría;Incidentes;Recibido;Enviado;Dias Respuesta;Cuenta asignada;Fecha de escalada;Fecha de cierre;Estado;Modo de Contacto;ID de producto;Grupo;Provincia;Localidad;Póliza;Motivo Cierre Definitivo;Productor;Cliensec;ID_CuentaCreacion
1995280;Sin valor;Consulta;Facturación;Emisión Masivos;Editor de objetos personalizados;Facturación;170524-000642;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;BUENOS AIRES;BERAZATEGUI;AUS1-00-000001/0000-01-969470;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;1995280;7868944
5907269;Sin valor;Consulta;Recotización;Emisión Masivos;Editor de objetos personalizados;Otros;170524-000646;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;APR1 - AUTOMOTORES;Sin valor;MENDOZA;GODOY CRUZ;APR1-00-006873/6873-15-002371;Sin valor;PR-7933 - HSBC BANK ARGENTINA S.A.;5907269;7866744
294489;Sin valor;Pedido;Reducción de cobertura;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170523-000532;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;BUENOS AIRES;MONTE CHINGOLO;AUS1-00-000001/0000-01-985417;Sin valor;PR-4174 - ASESORES SEGUROENLIN EA S.A.;294489;7854341
103646763;Sin valor;Consulta;Sin teléfono/Equivocado;Telecobranzas;Editor de objetos personalizados;Telecobranzas;170524-000649;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada Saliente;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-028145;Sin valor;P1-0062 - CCRIS S.R.L.;103646763;7866799
102464392;Sin valor;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170524-000647;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;MENDOZA;MENDOZA;AUT1-01-013687/3687-16-000004;Sin valor;PR-4674 - MARSH SA  ;102464392;7866747
2631227;Sin valor;Pedido;Ampliación de Cobertura con inspección;Emisión Masivos;Editor de objetos personalizados;Ampliación;170523-000511;23/05/17;Sin valor;Sin valor;Dario Vazquez;Sin valor;Sin valor;Derivado;Llamada entrante;AUS1 - AUTOMOTORES;Emision Masivos;TIERRA DEL FUEGO;USHUAIA;AUS1-00-000001/0000-02-034066;Sin valor;PR-9243 - QBE SEGUROS LA BUENO S AIRES;2631227;7868939
5544121;Sin valor;Consulta;Suscripción Web Services;Cac;Editor de objetos personalizados;Documentación;170524-000653;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CORDOBA;CORDOBA;AUS1-00-000001/0000-02-022054;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;5544121;7854281
122000;Sin valor;Consulta;Inspección por previa;Inspecciones Autos;Editor de objetos personalizados;Inspecciones;170524-000650;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-048269;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;122000;7854344
5832184;Sin valor;Pedido;Copia de póliza;Mailing;Editor de objetos personalizados;Documentación;170523-001505;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;E-Mail;RCG2 - RESPONSABILIDAD CIVIL;Sin valor;BUENOS AIRES;LOS POLVORINES;RCG2-00-064406/0000-00-000000;Sin valor;PR-1048 - MARSH SA  ;5832184;53499
588201;Sin valor;Consulta;Recotización;Emisión Masivos;Editor de objetos personalizados;Otros;170524-000633;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;APR1 - AUTOMOTORES;Sin valor;BUENOS AIRES;EL PALOMAR;APR1-00-006873/6873-15-008130;Sin valor;PR-7933 - HSBC BANK ARGENTINA S.A.;588201;7868954
896026;Sin valor;Pedido;Daños materiales Casa Central;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170524-000068;24/05/17;Sin valor;Sin valor;Carla Parisi;Sin valor;Sin valor;Pendiente;Llamada entrante;APL1 - AUTOMOTORES PLANES;Daños Materiales Autos;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;APL1-00-006880/6880-16-001824;Sin valor;P1-0258 - PCA ASESORES DE SEGU ROS S.A.;896026;7868941
5544121;Sin valor;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170524-000656;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CORDOBA;CORDOBA;AUS1-00-000001/0000-02-022054;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;5544121;7854281
1615287;Sin valor;Pedido;Riesgos Varios Mar del Plata;Oficina Mar del Plata;Editor de objetos personalizados;Siniestros;170524-000651;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Ingresado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;BUENOS AIRES;BALCARCE;HOM1-00-221284/0000-00-050892;Sin valor;PR-2000 - HSBC BANK ARGENTINA S.A.;1615287;7866979
Sin valor;Sin valor;Consulta;Liquidación;Cac;Editor de contactos;Otros;170524-000658;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Atencion Presencial;Seguros Todos;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;498
1725081;Sin valor;Consulta;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170524-000654;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;MISIONES;POSADAS;HOM1-00-273762/3762-08-090519;Sin valor;P1-0413 - QBE SEGUROS LA BUENO S AIRES;1725081;7866990
1004530;Sin valor;Pedido;Daños materiales drive In Centro;Drive in Centro;Editor de objetos personalizados;Siniestros;170524-000583;24/05/17;24/05/17;0.014618;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-937603;Sin valor;PR-0245 - QBE SEGUROS LA BUENO S AIRES;1004530;7854281
Sin valor;Sin valor;Consulta;Casilleros;Cac;Editor de contactos;Otros;170524-000661;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Atencion Presencial;Seguros Todos;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;498
3587038;Sin valor;Consulta;Sin teléfono/Equivocado;Telecobranzas;Editor de objetos personalizados;Telecobranzas;170524-000660;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada Saliente;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-945564;Sin valor;PR-7472 - VSB BROKERS SA;3587038;7866799
2804;Sin valor;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170524-000664;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-01-981134;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;2804;7868939
5848634;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170523-000409;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;CON1 - INTEGRAL CONSORCIO;Sin valor;CORDOBA;CAPITAL FEDERAL;CON1-00-201541/0000-00-000000;Sin valor;PR-9353 - SASTRE  OSCAR CARLOS;5848634;7868943
110136;Sin valor;Pedido;Lesiones;Lesiones;Editor de objetos personalizados;Siniestros;170524-000490;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;LANUS;AUT1-00-983385/3385-16-000002;Sin valor;PR-7154 - FERNANDEZ  LAURA DELIA;110136;7854342
1071917;Sin valor;Pedido;Reducción de cobertura;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170523-000892;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;SANTA CRUZ;RIO GALLEGOS;AUS1-00-000001/0000-01-986638;Sin valor;PR-7742 - DKS S.A.;1071917;7868939
102002042;Sin valor;Reclamo;Demora en alta de póliza;Cac;Editor de contactos;Documentación;170427-000093;27/04/17;Sin valor;Sin valor;Sin valor;04/05/2017;24/05/2017;No Procedente;Llamada entrante;APR1 - AUTOMOTORES;Sin valor;BUENOS AIRES;CITY BELL;Sin valor;Sin valor;Sin valor;102002042;7854342
100143852;Sin valor;Pedido;Copia de póliza;Mailing;Editor de objetos personalizados;Documentación;170523-000122;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;E-Mail;TIV2 - TRANS.IMPOR.Y EXP;Sin valor;BUENOS AIRES;CAMPANA;TIV2-00-223536/0000-00-000000;Sin valor;PR-1306 - GAMASI SA  ;100143852;53499
413143;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-000638;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Ingresado;Especialistas;AUS1 - AUTOMOTORES;Emision Masivos;BUENOS AIRES;CLAYPOLE;AUS1-00-000001/0000-01-935846;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;413143;7876493
424745;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-000679;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Derivado;Carta;AUS1 - AUTOMOTORES;Emision Masivos;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;AUS1-00-000001/0000-01-977556;Sin valor;PR-9882 - DOTI  BERNARDO;424745;7872431
5901113;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-000802;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Derivado;Atencion Presencial;AUS1 - AUTOMOTORES;Emision Masivos;CORDOBA;CORDOBA;AUS1-00-000001/0000-02-035147;Sin valor;PR-8161 - HSBC BANK ARGENTINA SA ;5901113;7870500
5894736;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-001248;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Ingresado;Atencion Presencial;AUS1 - AUTOMOTORES;Emision Masivos;MENDOZA;CORONEL DORREGO;AUS1-00-000001/0000-02-018274;Sin valor;PR-0300 - QBE SEGUROS LA BUENO S AIRES;5894736;7871765
840732;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-001269;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Ingresado;Especialistas;AUS1 - AUTOMOTORES;Emision Masivos;TIERRA DEL FUEGO;RIO GRANDE;AUS1-00-000001/0000-02-037291;Sin valor;PR-8161 - HSBC BANK ARGENTINA SA ;840732;7876493
2071571;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-001410;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Derivado;E-Mail;AUS1 - AUTOMOTORES;Emision Masivos;BUENOS AIRES;SANTOS LUGARES;AUS1-00-000001/0000-02-047808;Sin valor;P1-0062 - CCRIS S.R.L.;2071571;7873067
173793;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-001421;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Derivado;Canal productor;AUS1 - AUTOMOTORES;Emision Masivos;CORDOBA;SALDAN;AUS1-00-000001/0000-01-961237;Sin valor;PR-1416 - PIETRI  GERMAN ADRIAN;173793;7870501
102548316;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-001459;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Derivado;E-Mail;AUS1 - AUTOMOTORES;Emision Masivos;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-047326;Sin valor;PR-9727 - S. CADRANEL S.A.;102548316;7873067
101975388;Sin valor;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170524-000668;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CORDOBA;CORDOBA;HOM1-00-158687/0000-00-003635;Sin valor;PR-7976 - QBE SEGUROS LA BUENO S AIRES;101975388;7866747
102021777;Sin valor;Pedido;Copia de póliza;Mailing;Editor de objetos personalizados;Documentación;170523-000133;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;E-Mail;TLV2 - TRANSPORTES-LOCAL;Sin valor;BUENOS AIRES;ZARATE;TLV2-00-713706/0000-00-000000;Sin valor;PR-9835 - DIRECTOS  ;102021777;53499
Sin valor;Sin valor;Consulta;Casilleros;Cac;Editor de contactos;Otros;170524-000669;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Atencion Presencial;Seguros Todos;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;498
1318658;Sin valor;Consulta;Facturación;Emisión Masivos;Editor de objetos personalizados;Facturación;170524-000666;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CHUBUT;TRELEW (ESTAFETA N?;HOM1-00-218131/0000-00-131614;Sin valor;PR-6382 - QBE SEGUROS LA BUENO S AIRES;1318658;7866744
102244388;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-001565;22/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Ingresado;Canal productor;AUS1 - AUTOMOTORES;Emision Masivos;BUENOS AIRES;NECOCHEA;AUS1-00-000001/0000-01-942372;Sin valor;PR-4975 - BORDABERRY  ALICIA GLADYS;102244388;7870558
5963209;Sin valor;Consulta;Decisión del asegurado;Emisión Cartera Gral.;Editor de objetos personalizados;Bajas;170524-000672;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;ATD1-00-174349/4349-07-282387;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;5963209;7868954
5852036;Sin valor;Consulta;Suscripción Web Services;Cac;Editor de objetos personalizados;Documentación;170524-000673;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;LONGCHAMPS;AUT1-00-988776/0000-00-000000;Sin valor;PR-4679 - AON RISK SERVICES AR GENTINA S.A.;5852036;7854281
103728893;Sin valor;Pedido;Venta trailer;Emisión Cartera Gral.;Editor de objetos personalizados;Otros;170524-000384;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;BUENOS AIRES;INGENIERO ADOLFO SOURDEAUX;AUS1-00-000001/0000-01-972802;Sin valor;PR-1040 - FIAT CHRYSLER RIMACO  ARGENTINA S.A.;103728893;7866748
5933329;Sin valor;Pedido;Daños materiales drive In Centro;Drive in Centro;Editor de objetos personalizados;Siniestros;170524-000546;24/05/17;24/05/17;0.024688;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-01-967690;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;5933329;7866748
5743001;Sin valor;Consulta;Contacto del tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170524-000655;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;CASEROS;AUT1-01-014426/0000-00-000000;Sin valor;PR-4259 - SIMONETTO  ROBERTO MARIO;5743001;7854342
103656208;Sin valor;Pedido;Reducción de cobertura;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170515-000128;15/05/17;Sin valor;Sin valor;Sin valor;22/05/2017;24/05/2017;Resuelto;Canal productor;AUS1 - AUTOMOTORES;Sin valor;CORDOBA;VILLA BELGRANO (CORD;AUS1-00-000001/0000-01-995347;Sin valor;PR-2242 - GARCIA  DANIEL UBALDO;103656208;7870501
1947957;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170523-000159;23/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Ingresado;Canal productor;AUS1 - AUTOMOTORES;Emision Masivos;BUENOS AIRES;MAR DEL PLATA;AUS1-00-000001/0000-01-977654;Sin valor;PR-5391 - SENNO  ANTONIO CEFERINO;1947957;7870558
3869211;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170523-000753;23/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Derivado;E-Mail;AUS1 - AUTOMOTORES;Emision Masivos;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-030551;Sin valor;PR-7742 - DKS S.A.;3869211;7873067
2255316;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170523-000992;23/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Ingresado;Canal productor;AUS1 - AUTOMOTORES;Emision Masivos;BUENOS AIRES;MAR DEL PLATA;AUS1-00-000001/0000-02-044624;Sin valor;PR-4579 - LAZARTE  DIEGO EZEQUIEL;2255316;7870558
101889120;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170523-001439;23/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Derivado;Carta;AUS1 - AUTOMOTORES;Emision Masivos;SANTA FE;ROSARIO;AUS1-00-000001/0000-01-965000;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;101889120;7872431
498379;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170523-001562;23/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Ingresado;Llamada entrante;AUS1 - AUTOMOTORES;Emision Masivos;BUENOS AIRES;SAN MARTIN ,PTDO. GE;AUS1-00-000001/0000-02-022789;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;498379;7886716
100178751;Sin valor;Pedido;Copia de póliza;Mailing;Editor de objetos personalizados;Documentación;170523-000186;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;E-Mail;AUT1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUT1-00-864765/0000-00-000000;Sin valor;PR-5213 - AON RISK SERVICES AR GENTINA SA ;100178751;53499
5832304;Sin valor;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170524-000508;24/05/17;Sin valor;Sin valor;Juan Pablo Rey;Sin valor;Sin valor;Derivado;Canal productor;AUS1 - AUTOMOTORES;Emision Masivos;CORDOBA;LOS PLATANOS;AUS1-00-000001/0000-02-037153;Sin valor;PR-5285 - BADE  JULIO;5832304;7870501
5985305;Sin valor;Pedido;Modificaciones datos del producto;Gerencia Clientes;Editor de objetos personalizados;Modificaciones;170524-000659;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Ingresado;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-02-047734;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;5985305;7866741
277684;Sin valor;Consulta;Cambio de titularidad - Scoring;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170524-000675;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;MENDOZA;MENDOZA;AUS1-00-000001/0000-01-938799;Sin valor;PR-9310 - SCHEIBLER  RODOLFO FERNANDO;277684;7868943
101869539;Sin valor;Pedido;Copia de póliza;Mailing;Editor de objetos personalizados;Documentación;170523-000254;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;E-Mail;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;GRAND BOURG;AUT1-00-985191/0000-00-000000;Sin valor;PR-1048 - MARSH SA  ;101869539;53499
5968676;Sin valor;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170524-000681;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;APR1 - AUTOMOTORES;Sin valor;LA PAMPA;SANTA ROSA;APR1-00-006873/6873-15-007693;Sin valor;PR-7933 - HSBC BANK ARGENTINA S.A.;5968676;7866979
5287471;Sin valor;Consulta;Contacto del tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170524-000676;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUT1-01-000728/0728-16-000001;Sin valor;PR-1306 - GAMASI SA  ;5287471;7868953
1149175;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170515-001699;15/05/17;Sin valor;Sin valor;Sin valor;22/05/2017;24/05/2017;Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CAPITAL FEDERAL;BELGRANO;HOM1-00-266782/6782-07-015080;Sin valor;P1-0414 - QBE SEGUROS LA BUENO S AIRES;1149175;7868940
5898068;Sin valor;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170524-000678;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;9 DE ABRIL;AUT1-00-994177/0000-00-000000;Sin valor;PR-4942 - CINQUE  SILVIA;5898068;7866978
Sin valor;Sin valor;Consulta;Casilleros;Cac;Editor de contactos;Otros;170524-000684;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Atencion Presencial;Seguros Todos;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;498
5758890;Sin valor;Consulta;Contestador;Telecobranzas;Editor de objetos personalizados;Telecobranzas;170524-000679;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada Saliente;AUS1 - AUTOMOTORES;Sin valor;BUENOS AIRES;MAR DEL PLATA;AUS1-00-000001/0000-02-027288;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;5758890;7866798
5727168;Sin valor;Pedido;Propuesta incompleta;Gerencia Venta Directa;Editor de objetos personalizados;Propuestas;170518-000680;18/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Pendiente;Especialistas;HOM1 - SEGURO DEL HOGAR;Sin valor;BUENOS AIRES;VILLA LOMA HERMOSA;HOM1-00-248484/9000-2019-924760;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;5727168;2572910
102593514;Sin valor;Pedido;Excepción comercial vigente;Emisión Masivos;Editor de objetos personalizados;Excepción;170515-001810;15/05/17;22/05/17;6.798623;Kevin Santana Badia;Sin valor;Sin valor;Derivado;Telemarketing;AUS1 - AUTOMOTORES;Emision Masivos;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-046510;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;102593514;7876141
2119510;Sin valor;Consulta;Latampass;Canales Alternativos;Editor de objetos personalizados;Bonificación;170524-000677;24/05/17;24/05/17;0.000000;Sin valor;Sin valor;24/05/2017;Atendido;Llamada Saliente;AUS1 - AUTOMOTORES;Sin valor;SANTA CRUZ;RIO GALLEGOS;AUS1-00-000001/0000-01-998937;Sin valor;PR-9266 - QBE SEGUROS LA BUENO S AIRES;2119510;321
Sin valor;Sin valor;Pedido;Demora en alta de póliza;Cac;Editor de contactos;Documentación;170503-000824;03/05/17;Sin valor;Sin valor;Sin valor;05/05/2017;24/05/2017;Resuelto;Llamada entrante;APR1 - AUTOMOTORES;Sin valor;tucuman;alderete;APR1-00-006884/6884-17-000350;Sin valor;PR-7933 - HSBC BANK ARGENTINA SA ;Sin valor;7854341
4008464;Sin valor;Consulta;Contestador;Telecobranzas;Editor de objetos personalizados;Telecobranzas;170524-000692;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada Saliente;AUS1 - AUTOMOTORES;Sin valor;TIERRA DEL FUEGO;RIO GRANDE;AUS1-00-000001/0000-02-026794;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;4008464;7854277
5911895;Sin valor;Pedido;2 cuotas con un descuento del 25 %;Emisión Masivos;Editor de objetos personalizados;Bonificación;170523-001361;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-045424;Sin valor;P1-0082 - QBE SEGUROS LA BUENO S AIRES;5911895;7866986
2559306;Sin valor;Consulta;Daños materiales Casa Central;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170524-000682;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-01-973939;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;2559306;7866748
5982769;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170523-000484;23/05/17;Sin valor;Sin valor;Sin valor;Sin valor;24/05/2017;Resuelto;Llamada entrante;PRI1 - PROTECCION INTEGRAL GENERAL;Sin valor;Sin valor;Sin valor;PRI1-00-080787/0787-16-012140;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;5982769;7868954
